15558	11599	7468 18334 8343 10026 18050 5839 5285 11463 7830 9740 7152 1833 3942 7468 5839 19051 16773 8658 8655 18022 9740 14327 12000 8101 7239 15598 19051 14615 12000 4452 8658 10088 20489 3559 7239 10787 16789 18389 18022 9853 9740 874 20040 1833 12342 8658 4750 8101 11725 5337 22489 10735 18389 14009 18816 12980 6261 19428 14476
16718	11599	9818 18022 8343 15569 18050 14602 15457 19051 4739 17965 4587 7728 5954 8343 3942 19051 6968 10583 5316 8665 8658 10443 21408 22037 19066 7728 12815 8343 266 10278 1354 1463 7239 14602 10443 3296 8658 8083 11725 19686 7239 12815 1232 8980 5288 6963 4750 17206 13499 6261 21831 6261 16144 8083 7239 11440 7088 10561 12984 4853 10443 5807 19138 13226 10026 19051 14615 20655 5288 18183 8343 266 19051 6210 10583 21803 14566 2396 12000 7239 11440 9853 19051 20655 3076 16789 18389 20562 12000 8208 7239 21588 7839 10583 7239 17015 12000 7239 11650 703 8173 10583 9970 11463 16842 8658 8655 10575 4785 20609 10443 1833 8083 16676 8343 3942 20681 7239 11440 8479 14566 671 1511 1804 6667 15990 11463 15110 671 3962 6600 3471 1804 21176 1833 12000 5842 10674 1833 12000 9172 12019 18819 5285 871 6287 423 2397 17002 10575 15714 10443 8658 9818 14057 14009 10583 17378 7088 3942 1833 10151 9853 18050 17667 8655 19051 4278 10583 19051 13355 19768 7080 7769 3731 8665 12876 10583 3296 7239 17203 1290 20712 7239 17294 21665 8343 3015 13467 13479 4785 9853 11308 8665 13272 21652 3942 20844 1804 18816 13081 2410 1290 7239 14566 3482 9480 8173 8670 8343 3942 12000 6073 13272 3079 6264 19238 3672 8658 22441 19178 6584 19939 12000 11360 7081 8343 6256 1833 16053 11725 8343 14950 3942 12000 18893 15457 1087 12984 9304 8542 12000 20563 7239 20117 15457 489 22461 12000 6584 7728 12993 8343 20681 19051 13355 18255 671 18050 10787 7080 4487 18940 13177 9480 7239 20315 19051 11031 8980 3296 18983 8083 7080 6259 17958 8980 12000 8201 7239 4514 8083 17730 231 12902 12000 19371 22494 18255 21665 5288 671 3411 8980 10583 7239 10787 9853 8343 59 12000 9426 8658 8655 8665 10278 12980 15662 10596 5433 12000 3296 3322 6802 5288 671 21476 671 19051 11031 8980 10949 7080 9981 671 7239 20315 9580 10596 671 19851 6802 5839 18816 9451 10026 7239 21591 21588 16789 8343 6256 4652 22441 8227 21196 17294 6261 7152 2125 16257 21591 21588 9853 18816 8655 19939 19051 12121 10443 8343 14950 17754 18882 8500 8658 5285 10583 22494 10583 7239 11440 13499 10443 8670 8343 3860 3942 17206 19130 11911 7239 20495 10443 266 12000 18428 19238 762 10443 20064 10575 8658 8343 10735 3942 10151 16317 3322 12000 1157 1511 2751 9853 18816 4197 6584 18439 22494 8658 17754 8655 19051 18022 1804 19686 8670 18983 19451 12000 18428 18962 11279 12722 8478 10278 13737
16867	11599	10281 493 8343 266 18050 6264 19051 11563 2690 10443 14061 6073 8658 671 14470 10861 12000 7239 11440 14566 16789 14380 8658 7728 5433 12000 15017 8343 19937 8658 671 7239 2690 10443 266 12000 19748 1511 22494 8343 4063 8658 11725 231 7239 14566 8655 19051 16097 10305 21196 21973 21881 1221 10596 11308 21651 12000 888 17203 8665 7239 11463 22494 8658 22441 5763 9172 1290 3880 7239 18548 10443 18991 9480 20210 11463 9768
5823	11599	21205 18850 8655 7239 13080 14972 10583 19051 21652 18050 8208 671 11440 1833 671 7769 3731 4063 17730 21475 671 7239 20917 17096 8343 3942 19181 8479 10443 19181 18389 18022 8343 12121 7239 7769 3731 22037 22494 7239 16773 493 874 273 19051 8564 12000 1628 8658 9480 7239 11463 10252 19686 15688 8343 14950 20681 18816 14972 10583 15366 6261 21831 6261 7239 19428 10583 18050 17015 5839 7239 8343 8966 15654 16451
10002	11599	18022 10787 18050 8655 19051 14468 3942 5839 16257 21336 4487 8343 12416 1000 9970 5742 20495 8343 266 493 10583 13272 10037 4785 8665 7239 21336 8343 4063 8658 11725 231 8343 14327 12000 9850 1511 493 5839 9970 16986 21336 8343 3860 14606 8343 1174 20563 7239 378 493 9853 8343 12984 483 15714 273 15079 19428 8655 18022 7239 10787 18389 1500 10443 8208 8658 12000 7239 16842 8655 7728 12902 11623 7239 10787 4785 8655 21408 10523 7492 6027 8658 21665 671 16257 11034 10583 18588 9696 6802 11925 18212 18217 8658 8655 7728 13847 17730 22240 12000 16942 9696 10443 11925 9480 19051 20315
3523	11595	12718 5945 8658 7560 9895 8658 8343 14606 18816 7239 20632 12462 8996 18050 8655 18022 7239 20315 22037 1475 12902 12000 16885 10443 17497 7239 14615 7433 6672 18983 22489 4487 3028 20309 13354 10575 6603 4785 22037 10176 20295 3321 10631 8665 7239 11937 2514 19051 10771 493 8665 4719 18983 59 12000 14815 8658 671 18212 16693 10583 20763 5677 10596 13382 15110 8655 4895 725 9853 20071 5839 16433 18962 6158 10596 8670 3028 19051 14507 18962 5388 8658 9843 18548 12290 4785 14539 6584 19051 19553 10596 8662 19939 3296 18183 7239 4879 16773 22037 10575 7239 15654 8655 20071 5839 21736 18962 3601 19205 7239 11859 8564 10575 7239 299 13467 7110 7239 21437 10443 9319 18816 14281 12000 6497 7239 21336 17096 13226 9864 8655 18816 17730 19939 19051 20655 725 6261 7239 6521 14602 8655 8877 16872 3323 16789 8655 19051 13355 10583 5960 7468
12771	11595	6802 10435 18050 8655 10523 6261 9740 3942 493 8655 5285 7822 10443 11725 9740 22037 19454 12000 6073 7239 493 9480 4785 10443 16015 8665 18050 5839 18595 7711
6120	11595	13226 493 16534 11725 8343 5945 18050 1804 9853 8343 3942 493 16534 15819 10460 1290 7239 15654 12346 15638 9970 10252 9740 20681 19051 4530 10443 9740 22489 18050 8655 19686 9853 18050 11182 13146 5945 7239 15110 10443 1835 8343 3015 7373 4750 7239 11463 15110 8343 5945 20681 18050 12000 2410 12290 7239 11463
18652	11595	11708 12902 12000 6494 12290 19939 14380 4652 12000 3747 20064 19051 6521 20850 12761 18983 22225 7239 5029 17730 14993 14825 7239 13226 14602 8655 18816 8658 14061 4154 19051 7728 687 3679 15598 11725 8343 266 12000 8101 8658 671 21486 12000 18389 16789 8343 3860 4063 18050 12984 1139 9853 7239 15110 11182 5842 13350
6158	6475	10581 3040 13520 1804 8967 671 19051 14615 11064 9970 1629 13623 21042 10443 7906 9970 4342 8947 9970 1354 18965 10443 8658 11083 19768
9994	6475	5755 1629 687 10443 8343 5763 20681 1629 687 2854 18050 19939 19051 2809 687 10443 9775 19051 14615 8083 19051 8931 12980 10443 8658 9843 2187 19051 8768 10596 8551 14814 19939 7239 17240 7492 12000 2187 6264 7239 18429 6261 14009 10596 8665 9970 11887
697	6475	5945 18050 1185 11725 231 18050 8655 493 10583 9970 17598 11725 16326 8343 10051 19051 18325 10443 5383 18050 1185 8343 13226 9864 7239 6210 925 8931 8658 8655 17369 19051 18022 2410 17062 456 10443 7239 2752 17591 10575 18962 1629 8655 1629 16409 15659 17754 16407 13520 12761 18212 8655 12905
10436	6475	2125 1139 8343 5383 18050 22494 8343 8690 671 16294 13146 12000 6648 1629 8343 5945 7239 12980 8658 8083 10575 9853 8343 6256 1833 7728 5870 671 7239 1185 10443 7239 6210 7152 1833 16212 12290 11725 8343 3942 12000 8201 8658 8665 17730 3148 8665 18428 12000 8201 8658 6685 8665 7239 16015 8343 8201 18050 11034 10583 14602 9853 8343 7152 4063 7239 12980 9970 1629 16407
7160	6475	18022 18212 8343 5945 20354 2648 8658 17754 7152 10941 8665 6345 18962 1629 1821 8658 17281 2809 6261 14009 7239 21641 20315 13467 10142 7239 18212 9480 5607 9480 7239 10257 10596 7239 4857 11146 7239 725 2425 7492 14380 8658 22278
6215	6475	16446 9818 4063 19415 17281 4063 8658 19241 11885 10151 20681 18050 10837 5839 15457 2601 1835 17730 2836 1232 17730 20534 9970 1629 10443 15863 10443 16409 879 3559 16184 17138 709 11460 10526 5844 18217 8343 3942 12091 18816 19686 671 3728 10443 12321 18050 18212 5763 18589 16257 7239 16999 19178 3942 6259 22120 19560 10575 7764 9853 5337 1185 8655 13520 15659 6264 14958 8343 14606 11725 17404 5830 10443 11714 9853 1833 7239 10837 8655 7728 572 8343 7152 8478 195 8658 6797 8665 14009 2854 18983 8083 21232 10596 8900 763 22083 18217 19051 14615 8083 19051 8931 12980 11725 16326 7088 8201 3178 18050 18022
3500	6475	18022 13305 8336 14026 13862 9800 12761 19051 973 9097 7728 4930 10443 17281 5165 9864 4785 12984 762 11623 7239 6210
15501	6475	10523 8343 5383 18050 7839 10575 11308 21652 8658 17281 18022 10443 16407 18022 8343 5288 8658 8665 9906 1652 2854 18958 4369 9970 1629 22037 14133 4487 8343 3344 12290 22441 1833 9850 3435 9853 9818 14009 3322 12000 7618 7239 6210 8877 8343 6256 12000 3234
3767	6475	5755 1629 18212 8343 3942 14133 1629 6261 9970 5388 10438 14470 12000 5677 7081 7728 20663 8343 3942 7728 19186 10443 2614 12000 6924 6603 671 7751 761 18050 8655 9970 17598 1821 8658 273 19051 16097 1185 9853 17730 1833 16760 10596 10545 6264 16257 14991 14825 18050 8029 17240 8665 10443 4185 1629 1821 4750 17206 8768
17057	6475	13520 16407 13520 761 8343 3235 19748 18050 1629 7634 9480 19051 6648 9794 16294 19051 17598 8658 273 1312 8343 17754 7152 13467 19564 18962 1629 12761 18239 8665 7239 6648 10596 3468 1199 8665 7239 20768 8670 3028 15549 4063 14470 8343 3942 19748 11859 6261 10196 5839 11308 18050 7492 5297 8655 19051 6908 6210 10443 22441 925 19051 8931 17294 8343 4415 8658 11320 2033 13226 22494 8658 8655 762 3679 17002 18819 6264 7239 20354 2648 17494 7874 10596 8877 8343 19939 10026 18183 4487 8343 3168 18816 7874 925 17294 12436 8655 18561 9850 8658 5938 8343 13081 20563 8658
2965	631	8343 4063 7239 1821 12910 9853 7239 17281 8655 19051 14615 8215 12000 14470 5945 7239 1821 12910 10583 7239 18212 9853 7239 17281 8655 19051 20655 8215 8343 17336 7239 16184 18212 10596 19238 10583 7239 11308 1185 7088 22037 19939 6261 12323 10443 8343 14950 3942 12000 18893 15457 8310 9970 17461 8670 8343 3296 8658 8665 9970 14620 20724
11970	631	9970 21547 18050 687 273 12981 8665 8658 18022 5839 7239 4169 10443 17754 14380 18962 8793 13623 2601 21455 8343 20681 8658 6264 1652
6215	631	9050 18022 18212 8665 19051 1535 8980 11885 20681 7239 6648 1629 14201 5839 11859 2601 9853 6385 8665 18816 21287 6210 18050 8980 8655 11725 231 762 1535 925 19051 8931 17294 10443 8655 7239 9050 165 10837 18983 16388 9480 18050 6619
3186	631	9970 17598 18212 10583 16257 17294 20354 2648 6648 1629 14201 273 10151 9970 17598 18212 5839 11859 2601 19205 8343 14950 3942 19051 1354 671 7728 14133 8793 8343 11182 4063 19051 10523 9800 18212 5839 9970 1629 19713 16409 10443 879 19686 9970 12499 18050 1804 8655 1833 8551 8658 7152 1833 3942 6259 22240 761 19066 1833 231 6264 16257 9970 9731 18360 14470 8276 20681 8658 10575 11946 20709 10443 8658 13467 17730 1833 19051 3785 10583 17378 4785 17754 7556 493 9853 8658 13467 7239 8793 16407 19768 7830 8276 4063 8658 11725 231 8343 12342 8658 10443 3942 10151 20681 8658 19693 7830 17730 14933 12000 20563 8665 5957 8932 8658 1637 3435 15714
3395	631	19051 17598 9970 11603 20681 19238 10583 18050 1629 687 4487 8343 266 8658 10443 8655 1835 19051 20008 7988 10443 21835 8343 5383 22027 19238 6261 19051 8542 8406 273 7728 14133 10443 1031 1629 18050 687 10596 18212 14281 12000 18389 10443 7152 1833 2187 18816 8551 16407 10596 17281 12000 5038 10523 1232
19371	631	18022 13210 10575 18022 1629 687 1835 18816 7239 21594 22037 7360 9970 1629 22037 3296 14133 14133 14133 19939 4063 7088 6385 7152 16446 20945 20354 2648 1629 687 5839 14133 1629 18050 12984 6264 19051 18022 13210 15659 8658 20116 6261 16388 8665 1139 5742 15598 8670 18983 3942 14133 1629 8343 12722 8478 18983 12342 493 10583 6860 1629 687
16544	7594	9843 3787 9970 4075 231 8343 3942 8931 12815 10443 5559 4075 8343 5383 18050 6233 18497 22494 8343 59 12000 3787 9970 4075 5839 2532 3960 18050 6233 18497 9843 3787 9970 4075 231 6264 16257 16257 8658 7152 8655 14380 19051 14615 21578 6264 7239 7728 9976 10583 9970 4075 10443 18816 8655 4487 17730 6494 12000 7239 2731 4488 732 18050 6233 18497 20218 8670 18983 3942 14933 12000 3787 4075
3416	7594	18844 17844 8343 5945 18816 8658 273 762 10257 4488 18819 19051 13355 10583 11308 6233 11309 22494 6672 12499 8658 10278 21408 20164 3942 7239 9050 7547 10583 4075 8343 13216 20681 19051 10253 4488 17730 14825 5839 9970 3787 12000 925 16257 1652 22494 8662 19051 18844 6600 16084 10443 9970 8622 8655 7839 18244 9970 20996 11885 266 10523 6230 671 18050 6233 18497
15546	7594	5343 20299 762 8343 14950 3787 9970 4075 9906 20850 11725 8343 3860 19451 12000 3296 19051 3642 8975 8343 1841 9970 17241 6233 18497 2601 17241 10443 266 12000 9850 493 9480 6259 10188 8343 8966 15284 6261 231 6261 7239 15714 13210 9853 12984 7728 5870 671 7239 6233 18497 16294 19051 8542 12000 3046 8838 15714 5839 7239 378 9050 1804 1835 8343 3942 493 20279 1000 9970 7798 19856 5839 3168 12000 7239 18497 7152 15819 8343 19451 8658 12000 7152 10257 21476 19686 10443 273 6259 15720 18044 7239 883 8655 7239 1139 5868 18956 6584 8542 17050 231 18050 13081 5629 8658 16407 18022 8665 9970 1629 4750 615 13540
228	7594	11007 6233 8343 5383 7239 15472 7492 10583 18050 6233 19939 18022 9853 8343 59 12000 17448 18816 9818 14009 671 4075 6261 9970 4075
8704	7594	1152 7152 9970 4075 1833 11725 8124 15457 17050 8658 8722 9970 8793 8343 4063 7239 7492 10583 7239 883 10575 18050 18497 10443 8343 4063 7239 17153 8343 10026 671 8658 4369 7239 10674 10583 7239 4448 10443 17730 6569 22037 8291 10443 18983 10257 7239 18497 12290 10575 7239 5075 4488 7239 4448 3296 7728 7728 17051 10443 17730 7728 5433 12000 20681 7239 18497 4750 8900 18816 4448 22494 10583 17505 17730 8149 8343 8722 9970 1629 10575 8658 19205 21736 7239 18497 10443 7080 8343 8722 9970 12499 671 7239 4448 19205 3785 9970 12455 1833 6264 16257 5870 671 18050 1804 10443 8662 21920 8658 12761 20681 8658 13226 15284
21532	7594	18022 18050 11487 21476 10443 11937 19939 4063 8343 5383 8658 8665 7239 14281 20562 671 8658 10443 8343 4063 18816 8658 273 7239 13429 10257 19324 18022 6233 18497 5839 7239 13210
10251	7594	19768 18819 11308 0
17078	7594	10523 19428 5839 7239 13210 7239 18497 10257 12290 21476 10443 14281 12000 6584 10523 19428 7239 12521 22037 14009 20548 12902 12000 9409 10443 17206 6233 18497 8658 7152 6073 17404 19051 19205 12000 15908 3079 16789 8655 16958 9853 12993 671 17206 1804 4063 18050 3437 10218 8655 19178 15457 16409 16789 8655 19051 5165 1177 12000 18389 671 7239 10218 8655 19051 14615 19322 11725 8658 273 3787 19051 14615 15659 231 1835 18816 8658 273 10151 17525 19051 10523 1804 5839 7239 13210
19548	7594	9818 7728 14009 18050 6233 18497 9818 11725 14009 10443 8662 11725 16326 8343 5383 8658 17730 2125 22484 12000 19051 2396 493 8669 266 5839 19051 11031 2601 18816 3359 8608 17730 11725 14933 12000 20563 18050 7492 9853 16623 3435 15714 11487 3559 10257 21476 10218 8655 19051 1139 1177 10443 9843 18474 8670 18983 22037 13623 5839 18050 7492 14950 18227 18962 17294 13623 11911 18050 8655 7239 493 18983 59
15080	7594	5755 6233 18497 11885 12091 9853 14950 5606 8658 12290 12000 6424 8343 6256 7239 4976 10583 1863 5337 22441 11741 10575 19031 10443 17056 1804 10443 16407 17730 1379 8658 11725 8343 14950 16027 13623 5839 7239 10263 9850 8665 18050 18965 9853 7239 5755 408 18050 6233 18497 8655 1833 13226 13210 14009 5839 7239 9775 8658 20945 5288 7239 17241 4160 6233 11309 11885 20681 5839 7239 925 13596 19066 5383 14276 6264 17809 5839 19051 5075 13210 12761 8998 15457 8658 8665 19051 17206 11308 18497 11885 20681 18050 493 19066 10257 12290 5839 5839 8658 13081 874 22285 18962 10257 4530 9480 9853 6584 768 10583 18816 18816 8655 19051 19238 14539 6584 13623 5839 18816 6705 10583 19051 10257 8343 8201 8658 11911 7239 10253 12000 10253 6705 3527 10443 8658 3787 8665 6259 9749 10443 8343 3942 13721 12815 8444 22037 9749 4895 18819 20064 5839 7239 18497 12000 10257 12290 8670 8343 6256 8083 5288 10443 20563 11885 19107 19051 5985 8343 13081 7328 1835 13986 6479 7239 18497 10443 3942 8658 17051 9097 12761 8343 5606 8658 8662 18005 8665 18816 8343 6385 17030 9970 6233 18497 7636 2280 12000 7239 883 22494 10583 18050 19051 11031 2547 11885 20724 5606 7239 10257 4530 4750 12342 1833 19051 20648 3056 9853 11051 8669 7360 8670 8343 1174 12000 14380 7239 1625 8877 19051 14615 14933 12000 5810 8665 9970 22551 8343 7444 8083 9460 12000 7239 6233 11309 10583 7239 731 17505 8343 3942 12000 20064 5839 7081 12000 10257 9749 4155 1106
3265	7594	13520 9970 4075 8655 7728 11211 11725 59 18050 12000 7152 7239 8931 17651 8343 3942 19051 725 493 5839 7239 15654 10583 9970 4075 16366 8658 10257 21476 5945 7239 20295 10257 4488 16407 7728 9706 8665 9970 21188 1629
16575	7594	5402 1804 1804 12984 7462 10218 12984 4909 3787 3860 925 9853 5839 7239 13210 16294 7152 3444 16388 18816 16257 8343 1174 17448
7942	7594	11182 8665 20681 59 19051 6233 18497 671 16257 7239 14244 17263 6600 18050 493 6256 7728 5359 671 8658 10443 4197 9850 1511
7230	7594	5383 18050 8655 9970 3235 6233 18497 8343 12984 11725 6151 4487 8343 5213 18050 7830 7239 13210 8655 5531 10035 8343 1174 22285 11051 762 3679 10443 2361 4063 17051 10049 21078 9853 8343 12984 1833 7728 4652 671 7239 16057 18816 8343 4197 3787 9970 4075 20663 10596 19686 8670 8343 1174 3787 8658 13350 9853 18050 493 9818 18022 5839 14470 8658 3296 17051 7906 21476 10443 9843 6073 8931 12000 3787 9970 4075 8343 4063 8658 10443 8343 14974 17730 10523 9850 8343 7639 19238 9757 19865 8658 9843 925 15659 8931 10596 11051 9853 8343 14950 17754 14275 5839 7239 13210 19939 3015 20945 8658 10596 6264 14958 8500 8658 19051 12342
9588	7594	11725 10523 8343 5383 21408 12993 12000 17730 15986 18050 6233 18497 10257 12290 10949 18284 9870 10443 19051 10106 16705 5606 20609 4487 17730 6264 10776 10443 13633 12000 20681 8658 3296 14993 17051 4488 5124 9480 12000 10443 19686 19051 8655 15659 17051 12000 912 11885 20681 8658 6264 5839 10176 2071 1835 671 18022 17153 17730 9296 17030 4075 7032 9853 9843 20640 4075 8665 7239 19253 19051 2255 18198 1976 10443 19051 21588 21438 8201 7239 17051 883 1290 7239 18743 8658 273 6259 21894 19324 10443 22441 15720 5606 20612 1290 9853 1833 17022 17730 19937 923 5839 15457 6259 21474 7239 18497 15908 8665 7239 13559 19026 10583 17294 912 8665 9870 13862 15908 8665 13526 7504 20681 7239 16872 10540 9853 671 9970 7728 4909 4075 8343 874 20681 7239 3235 4739 10596 11725 12761 11885 266 19051 22385 12722 8478 18627 7239 5755 6233 11309 11885 19693 20681
582	7594	18022 18497 18022 13210 8343 2397 21408 10583 13272 8665 20295 7492 22494 7239 13210 12984 20913 3942 7728 8931 12815 4075 8343 20681 18050 10575 7239 10583 7239 16945 5124 8343 22525 2291 15702 4381 671 4075 2291 2032 20199 7011 7239 15654 10583 9970 4075 16942 7239 17147 10443 3787 3079 7239 15702 19301 273 10786 1073 18816 22037 18022 8343 17147 3787 1000 9970 1629 7080 2291 5982 6073
434	7594	9818 18022 18050 6233 18497 9818 18022 11725 21831 10278 16534 7239 493 14602 8343 4197 7360 15688 8655 7239 18497 14972 1174 6584 19051 14615 20655 8931 8343 3942 17754 8931 19051 14615 7014 9970 14626 4075 10443 8658 14815 12290 7239 7468 10575 7239 18497
17494	7594	7728 10523 18497 8343 12984 9304 8542 7239 18497 3787 7239 4075 7728 1152 10443 7239 13210 8655 15347 8343 10026 8658 17002 5839 10443 8665 4041 17730 4063
6507	7594	9818 18022 5839 21763 5727 4075 9970 4075 8655 19970 5559 10443 18054 8658 874 9843 6073 10257 7728 14009 16294 11725 18022 15457 18050 8975 8655 7239 17654 10257 4488 9818 18022 5839 14470 10443 8343 19939 17030 8658 4785 5839 10668 9097 1833 13226 18816 9853 7239 3787 19066 2752 14991 2547 7088 8083 2434 12761 7239 3235 9870 10278 8575 17050 8931 8343 17030 8658 10575 5839 9853 671 18050 8658 925 14470 21408 21474 8662 11725 18939 10443 20218 5839 7239 13210 18983 13230 20945 18816
16473	7594	18497 18050 8655 1139 8658 3296 17754 17051 10443 5621 7239 3787 8658 13082 2413 17754 10949 6261 14009 8343 4197 17448 3296 493
5463	7594	5839 7239 4821 9970 4821 17754 7950 3454 8276 266 19051 725 493 8343 14974 19051 10596 16872 8975 18816 273 925 2601 10443 2601 11725 9740 6819 7239 9050 5839 18050 10540
8894	7594	10523 6233 18497 8662 19051 21910 1863 10443 3942 12000 3942 20482 7959 7152 9970 4075 5839 14470 6261 8343 4197 17754 4063 12000 6584 19454 12000 7152 8658 16139 8343 20563 8658 11333 18816 19238 13467 3942 10278 9298 17050 12000 20681 18050 11725 3909 16294 13081 8343 13894 6819 20482 22441 22489
1501	7594	9818 14009 12342 8658 10575 9970 10375 12000 1709 8658 5288 10443 8658 9818 20562 8343 19451 12000 20064 17022 9970 4075 8874 5288 19051 20655 12000 20681 8658 14606 17730 12902 12000 20681 10575 8931 4075
11601	7594	10257 12290 21476 9853 8343 14950 4063 8658 8343 2118 9970 7560 12000 8083 5288 10443 3296 14470 19051 6233 18497 671 19051 21834 883 10443 18050 8655 16294 8406 10026 14470 8658 273 19051 12019 883 8658 10257 12290 14993 21476 10443 8658 273 15720 3966 9033 22037 19238 16097 15830 9853 4785 22037 19051 11031 17203 18816 12476 14470 7239 883 8655 4909 9242 12000 9970 11308 6233 11309 7239 16212 3296 8665 7239 12980 15688 8343 13081 5201 8658 9460 10443 7239 7239 12980 7239 12526 8655 10674 17730 1833 9706 12000 17030 8343 20724 7360 7239 10257 4488 19939 12342 12000 3787 9970 9818 9853 16257 7239 14615 4129 14380 18050 9970 14958 12678 6233 18497 10583 16257 17294
